date,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,actual_pv_daily_sum_kw,load_rmse_percentile,pv_rmse_percentile,combined_error_percentile,pv_daily_sum_q25_kw,eligible_pv_day,distance_to_median_score,selected_representative_day
2025-05-29,147.54997811774058,182.7853105046181,136.88475825868443,262.4781569551796,397975.1446,0.6047904191616766,0.562874251497006,0.5838323353293413,296851.2006,True,0.08383233532934131,False
2025-05-30,144.5172031228641,181.052929552594,203.94866754462768,379.2091986705564,408095.94730000006,0.5958083832335329,0.8293413173652695,0.7125748502994012,296851.2006,True,0.21257485029940115,False
2025-05-31,163.9494367716384,206.3828291758467,154.5720461474364,292.3776720110491,398334.90619999997,0.7455089820359282,0.6467065868263473,0.6961077844311377,296851.2006,True,0.19610778443113774,False
2025-06-01,341.46465131682857,406.79282776428835,419.042428324702,778.2563297644181,342142.4024,0.9760479041916168,0.9970059880239521,0.9865269461077845,296851.2006,True,0.48652694610778446,False
2025-06-02,269.2611882430743,322.55120755589155,296.63268227717913,474.51802244743703,356638.3772,0.9461077844311377,0.9461077844311377,0.9461077844311377,296851.2006,True,0.44610778443113774,False
2025-06-03,224.2988092030163,271.4183827513868,128.8177753569727,240.28620874634203,359306.84239999996,0.8982035928143712,0.4491017964071856,0.6736526946107784,296851.2006,True,0.17365269461077837,False
2025-06-04,210.3817871271026,263.60401792300684,141.71519942034354,278.79492481313866,353367.4966,0.8892215568862275,0.6077844311377245,0.7485029940119761,296851.2006,True,0.24850299401197606,False
2025-06-05,192.934803146405,230.24452298354998,147.0189558940933,256.87458869683275,343839.6159,0.8293413173652695,0.5239520958083832,0.6766467065868264,296851.2006,True,0.17664670658682635,False
2025-06-06,211.7183482619347,242.07469976849538,263.50236650462523,452.6753474772053,311354.5176,0.8592814371257484,0.9221556886227545,0.8907185628742516,296851.2006,True,0.39071856287425155,False
2025-06-07,199.27435400014818,231.94727462341646,167.84718063584418,312.48304288407553,312181.4795,0.8353293413173652,0.6916167664670658,0.7634730538922155,296851.2006,True,0.26347305389221554,False
2025-06-08,234.74101686148333,280.3051238134496,427.9841136519505,712.7582192547139,378492.1403,0.9101796407185628,0.9940119760479041,0.9520958083832335,296851.2006,True,0.4520958083832335,False
2025-06-09,240.76900017832546,281.6402553421571,157.5142462313451,270.66089285218754,343418.8515,0.9131736526946108,0.5868263473053892,0.75,296851.2006,True,0.25,False
2025-06-10,241.8328135195546,285.71566350522744,153.07697218233835,260.80524645424293,334776.2853,0.9161676646706587,0.5449101796407185,0.7305389221556886,296851.2006,True,0.2305389221556886,False
2025-06-11,183.99256614105767,219.74895362345077,243.08619480444133,459.0695799524803,312913.386,0.7964071856287425,0.9311377245508982,0.8637724550898203,296851.2006,True,0.36377245508982026,False
2025-06-12,167.4557975959707,202.93428846030804,107.42903378068743,191.17504723408385,331616.5293,0.7305389221556886,0.24850299401197604,0.48952095808383234,296851.2006,True,0.010479041916167664,False
2025-06-13,195.35311442033725,229.9051070383363,185.1894946941453,327.01282805331823,321265.66020000004,0.8263473053892215,0.7245508982035929,0.7754491017964071,296851.2006,True,0.27544910179640714,False
2025-06-14,168.6794867642483,207.85442012849822,176.28885839827439,319.53414479618345,336358.8862,0.7574850299401198,0.7005988023952096,0.7290419161676647,296851.2006,True,0.22904191616766467,False
2025-06-15,193.96893949268508,232.22366883114069,151.5410412743713,248.85692322421204,340451.46109999996,0.8383233532934131,0.5,0.6691616766467066,296851.2006,True,0.16916167664670656,False
2025-06-16,162.96345453364393,204.76582388054982,121.33867059902416,223.81154952783012,329547.4752,0.7395209580838323,0.3652694610778443,0.5523952095808383,296851.2006,True,0.05239520958083832,False
2025-06-17,141.92078195671644,177.52118095024534,185.05026940472177,391.40765466802935,316048.46030000004,0.5718562874251497,0.8562874251497006,0.7140718562874251,296851.2006,True,0.2140718562874251,False
2025-06-18,128.49577079399543,162.53540902985299,127.5849713320145,225.23371506107253,335884.12810000003,0.47904191616766467,0.36826347305389223,0.4236526946107785,296851.2006,True,0.07634730538922152,False
2025-06-19,143.41701370179806,177.63838532537557,227.37689604549394,457.273001553216,354537.3762,0.5748502994011976,0.9281437125748503,0.7514970059880239,296851.2006,True,0.25149700598802394,False
2025-06-20,143.71065535722792,172.51476367235585,129.06814577895742,217.77733328583884,352418.9932,0.5359281437125748,0.3473053892215569,0.4416167664670658,296851.2006,True,0.058383233532934176,False
2025-06-21,161.71064278293613,198.61114740606754,225.6988900340181,462.26866845782615,372439.9464,0.7155688622754491,0.9401197604790419,0.8278443113772456,296851.2006,True,0.32784431137724557,False
2025-06-22,144.76719295225706,176.27265477297826,196.84531139928038,339.18738110087094,354492.72490000003,0.5658682634730539,0.7544910179640718,0.6601796407185628,296851.2006,True,0.16017964071856283,False
2025-06-23,156.28986447210457,195.30905699503592,107.98485727278441,194.97207172524563,357777.52249999996,0.6796407185628742,0.2634730538922156,0.4715568862275449,296851.2006,True,0.02844311377245512,False
2025-06-24,188.23128790192425,218.97156193536566,390.52287741275995,663.3163414148579,305064.3166,0.7934131736526946,0.9880239520958084,0.8907185628742516,296851.2006,True,0.39071856287425155,False
2025-06-25,180.15951337970546,215.65711790100985,169.34349077627132,320.5506842903251,335237.92240000004,0.7784431137724551,0.7035928143712575,0.7410179640718564,296851.2006,True,0.24101796407185638,False
2025-06-26,188.83375587897893,232.30246129125277,182.3117673280483,368.50527616687094,354900.36919999996,0.8413173652694611,0.8143712574850299,0.8278443113772456,296851.2006,True,0.32784431137724557,False
2025-06-27,161.2772123960698,195.68431953359092,173.33006523481467,351.4273076557896,358749.6548,0.6826347305389222,0.7784431137724551,0.7305389221556886,296851.2006,True,0.2305389221556886,False
2025-06-28,175.6069884508432,217.4043904917624,181.1642950836606,340.2668593255656,353307.8801,0.7874251497005988,0.7634730538922155,0.7754491017964071,296851.2006,True,0.27544910179640714,False
2025-06-29,195.25807467509023,234.4130456642708,169.22608047151303,341.9395452051786,342702.2411,0.8473053892215568,0.7664670658682635,0.8068862275449102,296851.2006,True,0.30688622754491024,False
2025-06-30,188.17135795964947,234.39363882310482,159.48669831134336,288.6961329159201,336417.81960000005,0.844311377245509,0.6347305389221557,0.7395209580838323,296851.2006,True,0.23952095808383234,False
2025-07-01,644.6574745548517,673.5966000764106,241.2277234859057,402.2040893518554,376081.84219999996,1.0,0.8712574850299402,0.9356287425149701,296851.2006,True,0.4356287425149701,False
2025-07-02,388.6290689043965,434.97158237704986,372.00927921633263,585.491846760168,409763.3511,0.9850299401197605,0.9820359281437125,0.9835329341317365,296851.2006,True,0.4835329341317365,False
